LSOA21CD,MSOA21CD
E01008891,E02001915
E01008893,E02001915
E01008894,E02001915
E01008889,E02001904
E01008889,E02001904
E01008892,E02001915
E01008891,E02001915
E01008893,E02001915
E01008889,E02001904
E01008890,E02001915
E01008893,E02001915
E01008891,E02001915
E01008894,E02001915
E01008894,E02001915
E01008893,E02001915
E01008894,E02001915
E01008895,E02001915
E01008895,E02001915
E01008894,E02001915
E01008895,E02001915
E01008895,E02001915
E01008896,E02001892
E01008897,E02001893
E01008896,E02001892
E01008897,E02001893
E01008897,E02001893
E01008898,E02001892
E01008896,E02001892
E01008896,E02001892
E01008897,E02001893
E01008898,E02001892
E01008896,E02001892
E01008881,E02001893
E01008898,E02001892
E01008897,E02001893
E01008881,E02001893
E01008882,E02001892
E01008898,E02001892
E01008881,E02001893
E01008898,E02001892
E01008881,E02001893
E01008882,E02001892
E01008882,E02001892
E01008882,E02001892
E01008883,E02001904
E01008881,E02001893
E01008882,E02001892
E01008884,E02001904
E01008883,E02001904
E01008883,E02001904
E01008920,E02001920
E01008917,E02001928
E01008920,E02001920
E01008924,E02001927
E01008923,E02001928
E01008920,E02001920
E01033629,E02001932
E01008920,E02001920
E01033629,E02001932
E01008925,E02001928
E01008925,E02001928
E01008923,E02001928
E01033629,E02001932
E01008924,E02001927
E01033629,E02001932
E01033629,E02001932
E01008925,E02001928
E01008924,E02001927
E01008927,E02001928
E01033629,E02001932
E01008927,E02001928
E01008927,E02001928
E01008923,E02001928
E01008923,E02001928
E01008928,E02001928
E01008928,E02001928
E01008929,E02001932
E01008934,E02001931
E01008934,E02001931
E01008937,E02001941
E01008938,E02001937
E01008941,E02001941
E01008942,E02001943
E01008944,E02001941
E01008943,E02001943
E01008939,E02001937
E01008944,E02001941
E01008945,E02001948
E01008940,E02001941
E01008940,E02001941
E01008940,E02001941
E01008940,E02001941
E01008942,E02001943
E01008945,E02001948
E01008944,E02001941
E01008944,E02001941
E01008943,E02001943
E01008942,E02001943
E01008944,E02001941
E01008943,E02001943
E01034926,E02001867
E01034926,E02001867
E01008906,E02001875
E01008907,E02001866
E01008906,E02001875
E01008906,E02001875
E01008913,E02001876
E01008907,E02001866
E01033638,E02001875
E01034926,E02001867
E01008909,E02001867
E01008911,E02001875
E01008909,E02001867
E01033638,E02001875
E01008911,E02001875
E01008913,E02001876
E01033638,E02001875
E01008913,E02001876
E01008911,E02001875
E01033638,E02001875
E01033638,E02001875
E01008913,E02001876
E01034929,E02001876
E01034929,E02001876
E01034930,E02001876
E01008915,E02001856
E01008899,E02001863
E01008915,E02001856
E01008915,E02001856
E01008916,E02001863
E01008915,E02001856
E01008916,E02001863
E01008916,E02001863
E01008916,E02001863
E01008901,E02001863
E01008899,E02001863
E01034919,E02001863
E01034919,E02001863
E01034919,E02001863
E01034920,E02001863
E01034919,E02001863
E01034920,E02001863
E01034920,E02001863
E01008899,E02001863
E01008901,E02001863
E01034924,E02001867
E01008901,E02001863
E01034924,E02001867
E01008901,E02001863
E01034924,E02001867
E01008883,E02001904
E01008884,E02001904
E01008886,E02001902
E01008884,E02001904
E01008886,E02001902
E01008886,E02001902
E01008884,E02001904
E01008884,E02001904
E01008883,E02001904
E01008885,E02001902
E01008887,E02001904
E01008886,E02001902
E01008887,E02001904
E01008886,E02001902
E01008887,E02001904
E01008885,E02001902
E01008886,E02001902
E01008889,E02001904
E01008885,E02001902
E01008887,E02001904
E01008890,E02001915
E01008885,E02001902
E01008888,E02001902
E01008888,E02001902
E01008887,E02001904
E01008890,E02001915
E01008890,E02001915
E01008888,E02001902
E01008888,E02001902
E01008888,E02001902
E01008890,E02001915
E01008891,E02001915
E01008892,E02001915
E01008892,E02001915
E01008889,E02001904
E01008893,E02001915
E01008891,E02001915
E01008892,E02001915
E01008907,E02001866
E01008907,E02001866
E01008905,E02001866
E01008909,E02001867
E01008911,E02001875
E01034919,E02001863
E01034920,E02001863
E01008901,E02001863
E01034926,E02001867
E01008905,E02001866
E01008905,E02001866
E01008906,E02001875
E01034924,E02001867
E01008905,E02001866
E01008907,E02001866
E01034925,E02001867
E01034925,E02001867
E01008906,E02001875
E01008929,E02001932
E01008929,E02001932
E01008929,E02001932
E01008928,E02001928
E01008921,E02001920
E01008918,E02001920
E01008917,E02001928
E01008921,E02001920
E01008925,E02001928
E01008917,E02001928
E01008923,E02001928
E01008924,E02001927
E01008927,E02001928
E01008928,E02001928
E01008929,E02001932
E01008928,E02001928
E01033629,E02001932
E01008927,E02001928
E01008929,E02001932
E01008930,E02001932
E01008930,E02001932
E01008930,E02001932
E01008930,E02001932
E01008930,E02001932
E01008921,E02001920
E01008931,E02001920
E01008931,E02001920
E01008919,E02001921
E01008919,E02001921
E01008931,E02001920
E01008931,E02001920
E01008921,E02001920
E01008931,E02001920
E01008918,E02001920
E01008918,E02001920
E01008919,E02001921
E01008917,E02001928
E01008918,E02001920
E01008918,E02001920
E01008921,E02001920
E01008918,E02001920
E01008919,E02001921
E01008924,E02001927
E01008919,E02001921
E01008944,E02001941
E01008945,E02001948
E01008943,E02001943
E01008945,E02001948
E01008947,E02001948
E01008946,E02001948
E01008942,E02001943
E01008945,E02001948
E01008942,E02001943
E01008948,E02001948
E01008947,E02001948
E01008947,E02001948
E01008948,E02001948
E01008946,E02001948
E01008946,E02001948
E01008947,E02001948
E01008948,E02001948
E01008946,E02001948
E01008946,E02001948
E01008949,E02001948
E01008949,E02001948
E01008948,E02001948
E01008948,E02001948
E01008949,E02001948
E01008949,E02001948
E01008933,E02001931
E01008933,E02001931
E01008932,E02001937
E01008933,E02001931
E01008934,E02001931
E01008932,E02001937
E01008932,E02001937
E01008932,E02001937
E01008934,E02001931
E01008933,E02001931
E01008936,E02001937
E01008932,E02001937
E01008936,E02001937
E01008936,E02001937
E01008935,E02001937
E01008936,E02001937
E01008934,E02001931
E01008936,E02001937
E01008935,E02001937
E01008937,E02001941
E01008935,E02001937
E01008938,E02001937
E01008937,E02001941
E01008938,E02001937
E01008935,E02001937
E01008961,E02001942
E01008961,E02001942
E01008961,E02001942
E01008959,E02001942
E01008962,E02001942
E01008962,E02001942
E01008962,E02001942
E01008962,E02001942
E01008962,E02001942
E01008962,E02001942
E01008964,E02001933
E01008963,E02001933
E01008964,E02001933
E01008964,E02001933
E01008963,E02001933
E01008963,E02001933
E01008965,E02001933
E01008965,E02001933
E01008963,E02001933
E01008965,E02001933
E01008952,E02001938
E01008955,E02001938
E01008965,E02001933
E01008950,E02001939
E01008955,E02001938
E01008951,E02001938
E01008952,E02001938
E01008950,E02001939
E01008951,E02001938
E01008952,E02001938
E01008950,E02001939
E01008965,E02001933
E01008952,E02001938
E01008951,E02001938
E01008953,E02001933
E01008955,E02001938
E01008950,E02001939
E01008953,E02001933
E01008954,E02001939
E01008955,E02001938
E01008950,E02001939
E01008950,E02001939
E01008953,E02001933
E01008952,E02001938
E01008951,E02001938
E01008951,E02001938
E01008954,E02001939
E01008953,E02001933
E01008956,E02001938
E01008968,E02001936
E01008935,E02001937
E01008938,E02001937
E01008938,E02001937
E01008937,E02001941
E01008939,E02001937
E01008937,E02001941
E01008939,E02001937
E01008939,E02001937
E01008941,E02001941
E01008941,E02001941
E01008940,E02001941
E01008941,E02001941
E01008939,E02001937
E01008941,E02001941
E01008964,E02001933
E01008963,E02001933
E01008952,E02001938
E01008953,E02001933
E01008956,E02001938
E01008956,E02001938
E01008958,E02001939
E01008957,E02001938
E01008964,E02001933
E01008960,E02001942
E01008956,E02001938
E01008954,E02001939
E01008954,E02001939
E01008958,E02001939
E01008957,E02001938
E01008955,E02001938
E01008957,E02001938
E01008954,E02001939
E01008956,E02001938
E01008958,E02001939
E01008959,E02001942
E01008957,E02001938
E01008958,E02001939
E01008958,E02001939
E01008958,E02001939
E01008959,E02001942
E01008960,E02001942
E01008959,E02001942
E01008960,E02001942
E01008960,E02001942
E01008961,E02001942
E01008960,E02001942
E01008957,E02001938
E01008959,E02001942
E01008959,E02001942
E01008961,E02001942
E01008986,E02001890
E01008989,E02001890
E01008989,E02001890
E01008989,E02001890
E01008994,E02001900
E01008989,E02001890
E01008973,E02001944
E01008990,E02001890
E01008988,E02001890
E01008994,E02001900
E01008990,E02001890
E01008991,E02001890
E01008994,E02001900
E01008991,E02001890
E01008991,E02001890
E01008995,E02006895
E01008994,E02001900
E01008990,E02001890
E01008992,E02001905
E01008995,E02006895
E01034936,E02001905
E01008995,E02006895
E01008991,E02001890
E01008990,E02001890
E01008992,E02001905
E01008996,E02001900
E01008997,E02001900
E01008994,E02001900
E01008995,E02006895
E01008996,E02001900
E01008997,E02001900
E01008997,E02001900
E01008995,E02006895
E01008996,E02001900
E01008998,E02001857
E01008996,E02001900
E01008997,E02001900
E01008984,E02001900
E01008984,E02001900
E01008992,E02001905
E01033562,E02001913
E01008984,E02001900
E01008984,E02001900
E01008982,E02001905
E01008984,E02001900
E01033562,E02001913
E01008984,E02001900
E01008982,E02001905
E01008986,E02001890
E01008986,E02001890
E01008987,E02001890
E01008987,E02001890
E01009001,E02001844
E01009001,E02001844
E01009002,E02001849
E01009001,E02001844
E01009002,E02001849
E01009002,E02001849
E01009003,E02001844
E01009001,E02001844
E01009006,E02001849
E01009003,E02001844
E01034915,E02001849
E01009002,E02001849
E01009006,E02001849
E01009005,E02001851
E01009002,E02001849
E01009007,E02001849
E01009006,E02001849
E01034916,E02001849
E01034915,E02001849
E01009003,E02001844
E01009006,E02001849
E01009006,E02001849
E01009003,E02001844
E01009006,E02001849
E01009005,E02001851
E01009003,E02001844
E01009005,E02001851
E01009007,E02001849
E01009024,E02001929
E01009014,E02001916
E01009016,E02001924
E01009015,E02001915
E01009015,E02001915
E01009016,E02001924
E01009021,E02001929
E01009018,E02001916
E01009017,E02001923
E01009016,E02001924
E01009016,E02001924
E01009020,E02001929
E01009014,E02001916
E01009022,E02001924
E01009020,E02001929
E01009020,E02001929
E01009021,E02001929
E01009021,E02001929
E01009020,E02001929
E01009021,E02001929
E01009022,E02001924
E01008977,E02001949
E01008977,E02001949
E01008976,E02001947
E01008979,E02001947
E01008980,E02001947
E01008980,E02001947
E01008967,E02001936
E01008980,E02001947
E01008979,E02001947
E01008978,E02001947
E01008978,E02001947
E01008979,E02001947
E01008980,E02001947
E01008978,E02001947
E01008978,E02001947
E01008978,E02001947
E01008979,E02001947
E01008978,E02001947
E01008980,E02001947
E01008979,E02001947
E01008981,E02001936
E01008981,E02001936
E01008981,E02001936
E01008967,E02001936
E01008981,E02001936
E01008966,E02001933
E01008968,E02001936
E01008966,E02001933
E01008966,E02001933
E01008981,E02001936
E01008968,E02001936
E01008968,E02001936
E01008970,E02001936
E01008970,E02001936
E01008966,E02001933
E01008967,E02001936
E01008967,E02001936
E01008968,E02001936
E01008966,E02001933
E01008972,E02001944
E01008971,E02001943
E01008969,E02001943
E01008971,E02001943
E01008970,E02001936
E01008970,E02001936
E01008972,E02001944
E01008969,E02001943
E01008969,E02001943
E01008967,E02001936
E01009015,E02001915
E01009017,E02001923
E01009018,E02001916
E01009043,E02001923
E01009037,E02001931
E01009041,E02006807
E01009039,E02006807
E01009039,E02006807
E01009040,E02006807
E01009041,E02006807
E01009039,E02006807
E01009041,E02006807
E01009040,E02006807
E01009041,E02006807
E01009040,E02006807
E01009041,E02006807
E01009039,E02006807
E01009042,E02006807
E01009042,E02006807
E01008971,E02001943
E01009042,E02006807
E01009042,E02006807
E01009043,E02001923
E01009044,E02001923
E01009045,E02001923
E01009043,E02001923
E01009044,E02001923
E01009044,E02001923
E01009044,E02001923
E01009043,E02001923
E01009043,E02001923
E01009045,E02001923
E01009045,E02001923
E01009045,E02001923
E01009046,E02001923
E01009046,E02001923
E01009045,E02001923
E01009046,E02001923
E01009030,E02001924
E01009046,E02001923
E01009030,E02001924
E01009046,E02001923
E01009030,E02001924
E01009032,E02001934
E01009031,E02001931
E01009032,E02001934
E01009031,E02001931
E01009032,E02001934
E01009031,E02001931
E01009031,E02001931
E01009032,E02001934
E01008969,E02001943
E01008970,E02001936
E01008969,E02001943
E01008972,E02001944
E01008972,E02001944
E01008971,E02001943
E01008969,E02001943
E01008974,E02001944
E01008973,E02001944
E01008971,E02001943
E01008973,E02001944
E01008974,E02001944
E01008972,E02001944
E01008973,E02001944
E01008973,E02001944
E01008974,E02001944
E01008974,E02001944
E01008976,E02001947
E01008975,E02001944
E01008976,E02001947
E01008977,E02001949
E01008975,E02001944
E01008975,E02001944
E01008975,E02001944
E01008977,E02001949
E01008976,E02001947
E01008975,E02001944
E01008976,E02001947
E01008977,E02001949
E01008976,E02001947
E01008979,E02001947
E01008987,E02001890
E01034936,E02001905
E01008994,E02001900
E01034937,E02001905
E01008996,E02001900
E01008997,E02001900
E01008982,E02001905
E01008986,E02001890
E01008987,E02001890
E01008987,E02001890
E01008988,E02001890
E01008988,E02001890
E01008988,E02001890
E01008989,E02001890
E01008986,E02001890
E01008988,E02001890
E01008989,E02001890
E01008988,E02001890
E01009021,E02001929
E01009016,E02001924
E01009019,E02001929
E01009019,E02001929
E01009022,E02001924
E01009022,E02001924
E01009019,E02001929
E01009019,E02001929
E01009023,E02001924
E01009023,E02001924
E01009022,E02001924
E01009025,E02001929
E01009025,E02001929
E01009019,E02001929
E01009023,E02001924
E01009024,E02001929
E01009024,E02001929
E01009023,E02001924
E01009025,E02001929
E01009025,E02001929
E01009024,E02001929
E01009024,E02001929
E01009023,E02001924
E01009025,E02001929
E01034955,E02007040
E01009026,E02001916
E01009028,E02001916
E01009026,E02001916
E01009026,E02001916
E01009029,E02001916
E01009029,E02001916
E01009026,E02001916
E01009028,E02001916
E01009026,E02001916
E01009028,E02001916
E01034955,E02007040
E01009028,E02001916
E01009028,E02001916
E01009018,E02001916
E01009018,E02001916
E01034955,E02007040
E01009029,E02001916
E01009017,E02001923
E01009017,E02001923
E01009029,E02001916
E01009015,E02001915
E01009018,E02001916
E01009015,E02001915
E01009014,E02001916
E01009014,E02001916
E01008998,E02001857
E01009001,E02001844
E01009005,E02001851
E01009005,E02001851
E01009011,E02007038
E01009013,E02001857
E01009000,E02001857
E01008999,E02001857
E01008998,E02001857
E01009009,E02001851
E01009007,E02001849
E01009008,E02007038
E01009009,E02001851
E01009009,E02001851
E01034916,E02001849
E01034916,E02001849
E01009008,E02007038
E01009009,E02001851
E01009007,E02001849
E01009007,E02001849
E01009008,E02007038
E01009009,E02001851
E01009008,E02007038
E01034916,E02001849
E01009007,E02001849
E01034916,E02001849
E01009008,E02007038
E01009011,E02007038
E01009012,E02007038
E01009011,E02007038
E01009012,E02007038
E01009012,E02007038
E01009012,E02007038
E01009013,E02001857
E01009011,E02007038
E01009013,E02001857
E01009013,E02001857
E01009013,E02001857
E01009011,E02007038
E01009011,E02007038
E01009012,E02007038
E01009000,E02001857
E01008999,E02001857
E01009013,E02001857
E01009000,E02001857
E01008998,E02001857
E01009000,E02001857
E01008999,E02001857
E01008999,E02001857
E01008998,E02001857
E01009032,E02001934
E01009031,E02001931
E01009034,E02001934
E01009035,E02001934
E01009033,E02001929
E01009033,E02001929
E01009035,E02001934
E01009037,E02001931
E01009033,E02001929
E01009033,E02001929
E01009034,E02001934
E01009035,E02001934
E01009035,E02001934
E01009035,E02001934
E01009037,E02001931
E01009033,E02001929
E01032589,E02006807
E01032589,E02006807
E01009034,E02001934
E01009040,E02006807
E01009037,E02001931
E01009036,E02001934
E01009036,E02001934
E01009037,E02001931
E01009039,E02006807
E01009034,E02001934
E01032589,E02006807
E01009036,E02001934
E01009040,E02006807
E01009036,E02001934
E01009049,E02001858
E01009053,E02001859
E01009058,E02001859
E01009058,E02001859
E01009057,E02001861
E01009060,E02001861
E01009051,E02001859
E01009054,E02001859
E01009049,E02001858
E01034918,E02001861
E01009053,E02001859
E01009057,E02001861
E01009054,E02001859
E01034918,E02001861
E01009059,E02001861
E01009054,E02001859
E01034918,E02001861
E01009059,E02001861
E01009061,E02001859
E01009056,E02001858
E01009107,E02001954
E01009109,E02001949
E01009109,E02001949
E01009108,E02001953
E01009107,E02001954
E01009110,E02001954
E01009110,E02001954
E01009107,E02001954
E01009110,E02001954
E01009108,E02001953
E01009108,E02001953
E01009133,E02001837
E01009122,E02001840
E01009067,E02001901
E01009134,E02001837
E01009135,E02001836
E01034913,E02001840
E01009123,E02001848
E01009125,E02001848
E01009135,E02001836
E01009135,E02001836
E01009136,E02001840
E01009136,E02001840
E01009122,E02001840
E01009136,E02001840
E01009122,E02001840
E01009137,E02001837
E01009137,E02001837
E01009136,E02001840
E01009135,E02001836
E01009137,E02001837
E01009122,E02001840
E01009137,E02001837
E01009137,E02001837
E01034913,E02001840
E01009123,E02001848
E01034914,E02001840
E01009123,E02001848
E01009124,E02001848
E01009123,E02001848
E01009124,E02001848
E01009124,E02001848
E01009124,E02001848
E01009125,E02001848
E01009126,E02001852
E01009124,E02001848
E01009125,E02001848
E01009126,E02001852
E01009125,E02001848
E01009125,E02001848
E01009123,E02001848
E01009083,E02007038
E01009058,E02001859
E01009067,E02001901
E01009088,E02001871
E01009070,E02001899
E01009084,E02001868
E01009068,E02001901
E01009086,E02001870
E01009068,E02001901
E01009083,E02007038
E01009060,E02001861
E01009070,E02001899
E01009084,E02001868
E01009057,E02001861
E01009072,E02001901
E01009088,E02001871
E01009059,E02001861
E01009069,E02001901
E01009086,E02001870
E01009059,E02001861
E01009060,E02001861
E01009047,E02001866
E01009062,E02001866
E01009061,E02001859
E01009061,E02001859
E01009047,E02001866
E01034923,E02001867
E01009062,E02001866
E01009060,E02001861
E01009048,E02001866
E01009062,E02001866
E01009047,E02001866
E01009048,E02001866
E01009047,E02001866
E01009050,E02001861
E01009051,E02001859
E01009049,E02001858
E01009051,E02001859
E01009050,E02001861
E01009049,E02001858
E01034917,E02001861
E01009053,E02001859
E01009050,E02001861
E01009053,E02001859
E01009056,E02001858
E01009057,E02001861
E01009054,E02001859
E01009056,E02001858
E01009050,E02001861
E01034917,E02001861
E01009050,E02001861
E01009051,E02001859
E01009058,E02001859
E01009064,E02001921
E01009069,E02001901
E01009070,E02001899
E01009075,E02001913
E01033562,E02001913
E01009067,E02001901
E01009065,E02001901
E01009072,E02001901
E01009069,E02001901
E01009068,E02001901
E01009065,E02001901
E01009069,E02001901
E01009096,E02001855
E01009096,E02001855
E01009098,E02001851
E01009105,E02001851
E01009098,E02001851
E01009097,E02001855
E01009096,E02001855
E01009098,E02001851
E01009105,E02001851
E01009096,E02001855
E01009097,E02001855
E01009096,E02001855
E01009106,E02001855
E01009098,E02001851
E01009099,E02001855
E01009097,E02001855
E01009101,E02001855
E01009099,E02001855
E01009102,E02007038
E01009099,E02001855
E01009103,E02001855
E01009097,E02001855
E01009101,E02001855
E01009102,E02007038
E01009104,E02007038
E01009101,E02001855
E01009104,E02007038
E01009101,E02001855
E01009103,E02001855
E01009102,E02007038
E01009103,E02001855
E01009102,E02007038
E01009104,E02007038
E01009104,E02007038
E01009103,E02001855
E01009084,E02001868
E01009070,E02001899
E01009103,E02001855
E01009101,E02001855
E01009100,E02001851
E01009106,E02001855
E01009105,E02001851
E01009098,E02001851
E01009105,E02001851
E01009118,E02001953
E01009111,E02001953
E01009112,E02001953
E01009114,E02001954
E01009112,E02001953
E01009115,E02001954
E01009115,E02001954
E01009117,E02001952
E01009126,E02001852
E01009068,E02001901
E01009075,E02001913
E01009071,E02001913
E01009070,E02001899
E01009072,E02001901
E01009073,E02001911
E01009072,E02001901
E01009074,E02001911
E01009071,E02001913
E01009072,E02001901
E01009068,E02001901
E01009073,E02001911
E01009074,E02001911
E01009074,E02001911
E01009071,E02001913
E01009072,E02001901
E01009075,E02001913
E01009074,E02001911
E01009075,E02001913
E01009073,E02001911
E01009071,E02001913
E01009073,E02001911
E01009075,E02001913
E01009074,E02001911
E01009077,E02001921
E01009071,E02001913
E01009073,E02001911
E01009071,E02001913
E01009075,E02001913
E01009077,E02001921
E01033562,E02001913
E01033562,E02001913
E01033562,E02001913
E01009126,E02001852
E01009078,E02001913
E01009086,E02001870
E01009111,E02001953
E01009077,E02001921
E01033562,E02001913
E01009077,E02001921
E01009064,E02001921
E01009078,E02001913
E01009077,E02001921
E01009078,E02001913
E01009108,E02001953
E01009111,E02001953
E01009111,E02001953
E01009118,E02001953
E01009107,E02001954
E01009110,E02001954
E01009113,E02001954
E01009114,E02001954
E01009110,E02001954
E01009113,E02001954
E01009112,E02001953
E01009113,E02001954
E01009111,E02001953
E01009113,E02001954
E01009107,E02001954
E01009112,E02001953
E01009114,E02001954
E01009112,E02001953
E01009114,E02001954
E01009113,E02001954
E01009114,E02001954
E01009114,E02001954
E01009115,E02001954
E01009115,E02001954
E01009115,E02001954
E01009119,E02001949
E01009116,E02001953
E01009118,E02001953
E01009117,E02001952
E01009119,E02001949
E01009116,E02001953
E01009116,E02001953
E01009120,E02001949
E01009117,E02001952
E01009120,E02001949
E01009116,E02001953
E01009117,E02001952
E01009120,E02001949
E01009117,E02001952
E01009118,E02001953
E01009119,E02001949
E01009119,E02001949
E01009120,E02001949
E01009118,E02001953
E01009120,E02001949
E01009119,E02001949
E01009109,E02001949
E01009108,E02001953
E01009107,E02001954
E01009087,E02001868
E01009127,E02001837
E01009128,E02001837
E01009127,E02001837
E01009128,E02001837
E01009127,E02001837
E01009127,E02001837
E01009128,E02001837
E01009127,E02001837
E01009128,E02001837
E01009128,E02001837
E01009130,E02001837
E01009131,E02001837
E01009129,E02001840
E01009129,E02001840
E01009130,E02001837
E01009131,E02001837
E01009129,E02001840
E01009131,E02001837
E01009129,E02001840
E01009130,E02001837
E01009133,E02001837
E01009132,E02001840
E01009129,E02001840
E01009131,E02001837
E01009132,E02001840
E01009133,E02001837
E01009130,E02001837
E01009135,E02001836
E01009134,E02001837
E01009133,E02001837
E01009132,E02001840
E01009133,E02001837
E01009130,E02001837
E01009134,E02001837
E01009134,E02001837
E01009132,E02001840
E01009132,E02001840
E01009122,E02001840
E01009134,E02001837
E01009136,E02001840
E01009136,E02001840
E01033640,E02006895
E01009140,E02001886
E01009140,E02001886
E01009141,E02006898
E01009153,E02001879
E01009153,E02001879
E01033627,E02006898
E01009087,E02001868
E01009090,E02001868
E01009086,E02001870
E01009085,E02001868
E01009088,E02001871
E01009088,E02001871
E01009089,E02001868
E01009084,E02001868
E01009085,E02001868
E01009086,E02001870
E01009087,E02001868
E01009085,E02001868
E01009090,E02001868
E01009089,E02001868
E01009090,E02001868
E01009089,E02001868
E01009091,E02001871
E01009091,E02001871
E01009091,E02001871
E01009089,E02001868
E01009091,E02001871
E01009092,E02001880
E01009092,E02001880
E01009095,E02001882
E01009093,E02001880
E01009093,E02001880
E01009098,E02001851
E01009099,E02001855
E01009100,E02001851
E01009099,E02001855
E01009100,E02001851
E01009102,E02007038
E01009104,E02007038
E01009106,E02001855
E01009096,E02001855
E01009106,E02001855
E01009106,E02001855
E01009105,E02001851
E01009100,E02001851
E01009064,E02001921
E01009078,E02001913
E01009078,E02001913
E01009064,E02001921
E01009077,E02001921
E01009064,E02001921
E01009065,E02001901
E01009066,E02001899
E01009066,E02001899
E01009066,E02001899
E01009065,E02001901
E01009066,E02001899
E01009065,E02001901
E01009067,E02001901
E01009067,E02001901
E01009067,E02001901
E01009069,E02001901
E01009069,E02001901
E01009091,E02001871
E01009095,E02001882
E01009094,E02001880
E01009081,E02007038
E01009085,E02001868
E01009087,E02001868
E01009088,E02001871
E01009092,E02001880
E01009094,E02001880
E01009093,E02001880
E01009095,E02001882
E01009093,E02001880
E01009095,E02001882
E01009092,E02001880
E01009093,E02001880
E01009092,E02001880
E01009094,E02001880
E01009094,E02001880
E01009095,E02001882
E01009079,E02007038
E01009079,E02007038
E01009080,E02007038
E01009079,E02007038
E01009081,E02007038
E01009081,E02007038
E01009082,E02001870
E01009082,E02001870
E01009082,E02001870
E01009082,E02001870
E01009083,E02007038
E01009083,E02007038
E01009087,E02001868
E01009214,E02001952
E01009208,E02001950
E01009209,E02001950
E01009212,E02001952
E01009214,E02001952
E01009214,E02001952
E01009213,E02001950
E01009215,E02001952
E01009213,E02001950
E01009213,E02001950
E01009212,E02001952
E01009212,E02001952
E01009213,E02001950
E01009214,E02001952
E01009215,E02001952
E01009212,E02001952
E01009213,E02001950
E01009216,E02001957
E01009215,E02001952
E01009215,E02001952
E01009212,E02001952
E01009215,E02001952
E01009212,E02001952
E01009215,E02001952
E01009215,E02001952
E01009217,E02001957
E01009216,E02001957
E01009216,E02001957
E01009216,E02001957
E01009217,E02001957
E01009217,E02001957
E01009216,E02001957
E01009217,E02001957
E01009218,E02001946
E01009205,E02001946
E01009218,E02001946
E01009218,E02001946
E01009218,E02001946
E01009218,E02001946
E01009219,E02001946
E01009219,E02001946
E01009205,E02001946
E01009219,E02001946
E01009219,E02001946
E01009205,E02001946
E01009206,E02001946
E01009206,E02001946
E01009207,E02001950
E01009219,E02001946
E01009205,E02001946
E01033627,E02006898
E01009153,E02001879
E01009170,E02001957
E01009176,E02001931
E01009187,E02001918
E01009185,E02001919
E01009188,E02001918
E01009188,E02001918
E01009188,E02001918
E01009189,E02001930
E01009188,E02001918
E01009178,E02001930
E01009176,E02001931
E01009189,E02001930
E01009186,E02001914
E01009178,E02001930
E01009189,E02001930
E01009189,E02001930
E01009177,E02001930
E01009178,E02001930
E01009177,E02001930
E01009176,E02001931
E01009175,E02001930
E01009177,E02001930
E01009176,E02001931
E01009177,E02001930
E01009201,E02001869
E01009204,E02001878
E01034927,E02001869
E01034934,E02001878
E01009204,E02001878
E01009195,E02001884
E01009197,E02001884
E01034935,E02001884
E01009199,E02001878
E01009202,E02001869
E01034933,E02001878
E01009192,E02001878
E01009195,E02001884
E01009204,E02001878
E01009192,E02001878
E01009192,E02001878
E01034934,E02001878
E01033561,E02001876
E01009204,E02001878
E01034933,E02001878
E01009195,E02001884
E01009192,E02001878
E01009204,E02001878
E01034934,E02001878
E01033561,E02001876
E01009195,E02001884
E01034935,E02001884
E01034945,E02001955
E01009152,E02001879
E01009139,E02001886
E01009145,E02001886
E01009139,E02001886
E01009138,E02001886
E01009139,E02001886
E01009139,E02001886
E01009140,E02001886
E01009141,E02006898
E01009138,E02001886
E01033627,E02006898
E01009141,E02006898
E01009138,E02001886
E01009145,E02001886
E01009143,E02006897
E01009139,E02001886
E01009140,E02001886
E01009139,E02001886
E01009143,E02006897
E01009145,E02001886
E01009141,E02006898
E01009138,E02001886
E01009143,E02006897
E01009143,E02006897
E01009147,E02001886
E01033616,E02006896
E01034948,E02006897
E01009147,E02001886
E01033616,E02006896
E01034949,E02006897
E01009147,E02001886
E01034949,E02006897
E01009143,E02006897
E01009147,E02001886
E01009145,E02001886
E01009147,E02001886
E01009146,E02006897
E01009151,E02001879
E01009152,E02001879
E01009151,E02001879
E01009152,E02001879
E01009153,E02001879
E01009152,E02001879
E01009151,E02001879
E01009152,E02001879
E01009153,E02001879
E01009153,E02001879
E01009151,E02001879
E01009141,E02006898
E01009141,E02006898
E01009151,E02001879
E01009164,E02001956
E01009206,E02001946
E01009207,E02001950
E01009205,E02001946
E01009210,E02001952
E01009207,E02001950
E01009206,E02001946
E01009211,E02001946
E01009208,E02001950
E01009211,E02001946
E01009206,E02001946
E01009210,E02001952
E01009209,E02001950
E01009209,E02001950
E01009207,E02001950
E01009209,E02001950
E01009221,E02001833
E01009230,E02001843
E01009227,E02001839
E01009229,E02001843
E01009223,E02001839
E01009229,E02001843
E01009228,E02001839
E01009227,E02001839
E01009230,E02001843
E01009225,E02001839
E01009229,E02001843
E01009230,E02001843
E01009229,E02001843
E01009229,E02001843
E01009231,E02001843
E01009230,E02001843
E01009231,E02001843
E01009227,E02001839
E01009227,E02001839
E01009231,E02001843
E01009231,E02001843
E01009232,E02001848
E01009231,E02001843
E01009232,E02001848
E01009232,E02001848
E01009232,E02001848
E01009231,E02001843
